danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.616,0.836,4,-5.511,1,0.232,0.0211,0.00278,0.167,0.598,83.152,"audio_features","0Mk3VmodUTwNMCB1Tv3K1C","spotify:track:0Mk3VmodUTwNMCB1Tv3K1C","https://api.spotify.com/v1/tracks/0Mk3VmodUTwNMCB1Tv3K1C","https://api.spotify.com/v1/audio-analysis/0Mk3VmodUTwNMCB1Tv3K1C",203773,4
0.614,0.797,8,-9.426,1,0.0396,0.0326,0.263,0.134,0.44,105.47,"audio_features","63IB1OZnGXbpfSBF9M8o9Z","spotify:track:63IB1OZnGXbpfSBF9M8o9Z","https://api.spotify.com/v1/tracks/63IB1OZnGXbpfSBF9M8o9Z","https://api.spotify.com/v1/audio-analysis/63IB1OZnGXbpfSBF9M8o9Z",306682,4
0.407,0.826,8,-10.014,0,0.053,0.0409,0.00014,0.0486,0.794,162.032,"audio_features","5OXATqrGVPG49BjEIY6yyM","spotify:track:5OXATqrGVPG49BjEIY6yyM","https://api.spotify.com/v1/tracks/5OXATqrGVPG49BjEIY6yyM","https://api.spotify.com/v1/audio-analysis/5OXATqrGVPG49BjEIY6yyM",168853,4
0.814,0.729,2,-9.507,1,0.103,0.189,0.00149,0.543,0.489,124.997,"audio_features","0JQfEdso0WTuct59MXrxjr","spotify:track:0JQfEdso0WTuct59MXrxjr","https://api.spotify.com/v1/tracks/0JQfEdso0WTuct59MXrxjr","https://api.spotify.com/v1/audio-analysis/0JQfEdso0WTuct59MXrxjr",168540,4
0.84,0.83,7,-0.869,0,0.332,0.00214,0.2,0.358,0.605,145.084,"audio_features","0K8LleNTbN9Mg1QIT71h6k","spotify:track:0K8LleNTbN9Mg1QIT71h6k","https://api.spotify.com/v1/tracks/0K8LleNTbN9Mg1QIT71h6k","https://api.spotify.com/v1/audio-analysis/0K8LleNTbN9Mg1QIT71h6k",200276,4
0.619,0.874,11,-6.205,0,0.21,0.000521,0.00746,0.102,0.272,93.973,"audio_features","03kav9pKVlwF38IJgaa6td","spotify:track:03kav9pKVlwF38IJgaa6td","https://api.spotify.com/v1/tracks/03kav9pKVlwF38IJgaa6td","https://api.spotify.com/v1/audio-analysis/03kav9pKVlwF38IJgaa6td",269000,4
0.685,0.34,9,-13.491,1,0.0408,0.0537,0.000229,0.11,0.434,135.035,"audio_features","0UUxcS3Bdk8cvSfymmb6XG","spotify:track:0UUxcS3Bdk8cvSfymmb6XG","https://api.spotify.com/v1/tracks/0UUxcS3Bdk8cvSfymmb6XG","https://api.spotify.com/v1/audio-analysis/0UUxcS3Bdk8cvSfymmb6XG",291787,4
0.286,0.717,2,-5.993,1,0.0606,0.000128,0.00000129,0.412,0.154,76.379,"audio_features","3UelGoSCwCCrPUDi9V9PKz","spotify:track:3UelGoSCwCCrPUDi9V9PKz","https://api.spotify.com/v1/tracks/3UelGoSCwCCrPUDi9V9PKz","https://api.spotify.com/v1/audio-analysis/3UelGoSCwCCrPUDi9V9PKz",192200,4
0.917,0.739,1,-3.585,1,0.117,0.0516,0.00305,0.045,0.639,124.999,"audio_features","2IffxU7a2bRdJV8aKimrtz","spotify:track:2IffxU7a2bRdJV8aKimrtz","https://api.spotify.com/v1/tracks/2IffxU7a2bRdJV8aKimrtz","https://api.spotify.com/v1/audio-analysis/2IffxU7a2bRdJV8aKimrtz",234890,4
0.593,0.461,6,-9.189,1,0.111,0.363,0.0991,0.105,0.422,169.921,"audio_features","067RdYjSWzyfmmTHS9DZvP","spotify:track:067RdYjSWzyfmmTHS9DZvP","https://api.spotify.com/v1/tracks/067RdYjSWzyfmmTHS9DZvP","https://api.spotify.com/v1/audio-analysis/067RdYjSWzyfmmTHS9DZvP",97462,3
0.647,0.461,7,-9.073,1,0.0578,0.804,0.00000271,0.169,0.529,76.386,"audio_features","3FfTcP6l8C4ZjlPyJbLiFt","spotify:track:3FfTcP6l8C4ZjlPyJbLiFt","https://api.spotify.com/v1/tracks/3FfTcP6l8C4ZjlPyJbLiFt","https://api.spotify.com/v1/audio-analysis/3FfTcP6l8C4ZjlPyJbLiFt",35376,3
0.697,0.59,6,-8.711,0,0.101,0.107,0.00000807,0.0675,0.364,77.004,"audio_features","7iOezx6u3Mp8fZ4fwCvkwN","spotify:track:7iOezx6u3Mp8fZ4fwCvkwN","https://api.spotify.com/v1/tracks/7iOezx6u3Mp8fZ4fwCvkwN","https://api.spotify.com/v1/audio-analysis/7iOezx6u3Mp8fZ4fwCvkwN",162159,4
0.933,0.552,8,-7.298,1,0.144,0.0128,0.0186,0.0901,0.954,117.011,"audio_features","7gQlWndTnUQriMxc7OJGVM","spotify:track:7gQlWndTnUQriMxc7OJGVM","https://api.spotify.com/v1/tracks/7gQlWndTnUQriMxc7OJGVM","https://api.spotify.com/v1/audio-analysis/7gQlWndTnUQriMxc7OJGVM",143020,4
0.677,0.56,11,-6.462,0,0.0367,0.39,0,0.0904,0.344,128.026,"audio_features","3byc7MxAdreNuKdGeZcxfd","spotify:track:3byc7MxAdreNuKdGeZcxfd","https://api.spotify.com/v1/tracks/3byc7MxAdreNuKdGeZcxfd","https://api.spotify.com/v1/audio-analysis/3byc7MxAdreNuKdGeZcxfd",189375,4
0.535,0.293,0,-10.917,1,0.158,0.0655,0.588,0.0853,0.064,110.004,"audio_features","1NxhgF5Fsb72lmBx1qGasR","spotify:track:1NxhgF5Fsb72lmBx1qGasR","https://api.spotify.com/v1/tracks/1NxhgF5Fsb72lmBx1qGasR","https://api.spotify.com/v1/audio-analysis/1NxhgF5Fsb72lmBx1qGasR",250909,4
0.732,0.809,8,-5.07,1,0.0833,0.18,0,0.0677,0.764,131.1,"audio_features","55rYS9Jv66HKukCHFjoxbY","spotify:track:55rYS9Jv66HKukCHFjoxbY","https://api.spotify.com/v1/tracks/55rYS9Jv66HKukCHFjoxbY","https://api.spotify.com/v1/audio-analysis/55rYS9Jv66HKukCHFjoxbY",241053,4
0.797,0.648,1,-7.194,1,0.226,0.143,0,0.0953,0.245,122.055,"audio_features","3FzUx7yWH6SQtLBZrW4sMp","spotify:track:3FzUx7yWH6SQtLBZrW4sMp","https://api.spotify.com/v1/tracks/3FzUx7yWH6SQtLBZrW4sMp","https://api.spotify.com/v1/audio-analysis/3FzUx7yWH6SQtLBZrW4sMp",179016,40.856,0.4,1,-6.965,1,0.255,0.00803,0.0000263,0.219,0.361,75.031,"audio_features","4b4YvSHkgqotB6lGGh1oqN","spotify:track:4b4YvSHkgqotB6lGGh1oqN","https://api.spotify.com/v1/tracks/4b4YvSHkgqotB6lGGh1oqN","https://api.spotify.com/v1/audio-analysis/4b4YvSHkgqotB6lGGh1oqN",201169,4
0.61,0.58,2,-9.508,0,0.0287,0.0113,0.491,0.475,0.807,139.861,"audio_features","6pCTEiWZmnOBktu6mXFwpt","spotify:track:6pCTEiWZmnOBktu6mXFwpt","https://api.spotify.com/v1/tracks/6pCTEiWZmnOBktu6mXFwpt","https://api.spotify.com/v1/audio-analysis/6pCTEiWZmnOBktu6mXFwpt",104356,4
0.541,0.95,2,-9.083,1,0.115,0.833,0.0966,0.307,0.618,80.712,"audio_features","6KqdEIsVt4j3A7gQdpCkdk","spotify:track:6KqdEIsVt4j3A7gQdpCkdk","https://api.spotify.com/v1/tracks/6KqdEIsVt4j3A7gQdpCkdk","https://api.spotify.com/v1/audio-analysis/6KqdEIsVt4j3A7gQdpCkdk",97486,3
0.487,0.921,5,-6.203,1,0.0461,0.0392,0.0554,0.117,0.357,137.981,"audio_features","0xYPjMhGrCYDuL2S40Xwga","spotify:track:0xYPjMhGrCYDuL2S40Xwga","https://api.spotify.com/v1/tracks/0xYPjMhGrCYDuL2S40Xwga","https://api.spotify.com/v1/audio-analysis/0xYPjMhGrCYDuL2S40Xwga",202173,4
0.524,0.994,2,-6.312,0,0.0915,0.00235,0.404,0.264,0.304,137.945,"audio_features","13ovKgwEE8MxWCyJmMwqiP","spotify:track:13ovKgwEE8MxWCyJmMwqiP","https://api.spotify.com/v1/tracks/13ovKgwEE8MxWCyJmMwqiP","https://api.spotify.com/v1/audio-analysis/13ovKgwEE8MxWCyJmMwqiP",426087,4
0.678,0.484,7,-5.512,0,0.1,0.29,0,0.0966,0.634,86.074,"audio_features","4MYVYnT6Ty5n9s0mwpVdlh","spotify:track:4MYVYnT6Ty5n9s0mwpVdlh","https://api.spotify.com/v1/tracks/4MYVYnT6Ty5n9s0mwpVdlh","https://api.spotify.com/v1/audio-analysis/4MYVYnT6Ty5n9s0mwpVdlh",229000,4
0.508,0.0373,10,-22.893,1,0.0494,0.995,0.927,0.105,0.48,125.089,"audio_features","37z9oK5iMrzbciyNAI2gaS","spotify:track:37z9oK5iMrzbciyNAI2gaS","https://api.spotify.com/v1/tracks/37z9oK5iMrzbciyNAI2gaS","https://api.spotify.com/v1/audio-analysis/37z9oK5iMrzbciyNAI2gaS",254120,3
0.685,0.483,6,-9.104,0,0.0667,0.261,0,0.111,0.0393,124.929,"audio_features","0SNIcaK77NKnBdptvQNcH0","spotify:track:0SNIcaK77NKnBdptvQNcH0","https://api.spotify.com/v1/tracks/0SNIcaK77NKnBdptvQNcH0","https://api.spotify.com/v1/audio-analysis/0SNIcaK77NKnBdptvQNcH0",270655,4
0.43,0.102,10,-16.045,1,0.0458,0.969,0.0739,0.102,0.359,129.709,"audio_features","70yN1zj5gYf8Lb4SN1Zs1T","spotify:track:70yN1zj5gYf8Lb4SN1Zs1T","https://api.spotify.com/v1/tracks/70yN1zj5gYf8Lb4SN1Zs1T","https://api.spotify.com/v1/audio-analysis/70yN1zj5gYf8Lb4SN1Zs1T",535813,3
0.643,0.558,7,-8.258,1,0.0499,0.3,0,0.322,0.878,141.989,"audio_features","1tNtrsoVtW45SeOScmYpnd","spotify:track:1tNtrsoVtW45SeOScmYpnd","https://api.spotify.com/v1/tracks/1tNtrsoVtW45SeOScmYpnd","https://api.spotify.com/v1/audio-analysis/1tNtrsoVtW45SeOScmYpnd",243147,4
0.642,0.697,8,-12.817,0,0.946,0.684,0.799,0.329,0.498,77.632,"audio_features","7kIll45Uhp197chgNPhtqs","spotify:track:7kIll45Uhp197chgNPhtqs","https://api.spotify.com/v1/tracks/7kIll45Uhp197chgNPhtqs","https://api.spotify.com/v1/audio-analysis/7kIll45Uhp197chgNPhtqs",69228,4
0.381,0.534,11,-7.913,1,0.0343,0.367,0.925,0.104,0.421,105.516,"audio_features","3azEO6WbgheMZN9zXbcpKr","spotify:track:3azEO6WbgheMZN9zXbcpKr","https://api.spotify.com/v1/tracks/3azEO6WbgheMZN9zXbcpKr","https://api.spotify.com/v1/audio-analysis/3azEO6WbgheMZN9zXbcpKr",77585,5
0.405,0.132,2,-16.267,1,0.0368,0.952,0.915,0.092,0.308,73.157,"audio_features","6p6CvI7C9IGYU4k9lqz7OK","spotify:track:6p6CvI7C9IGYU4k9lqz7OK","https://api.spotify.com/v1/tracks/6p6CvI7C9IGYU4k9lqz7OK","https://api.spotify.com/v1/audio-analysis/6p6CvI7C9IGYU4k9lqz7OK",250000,4
0.411,0.032,5,-26.204,0,0.0653,0.995,0.916,0.0649,0.168,173.098,"audio_features","6wI5BQtdAfH7ihxmXpYJVg","spotify:track:6wI5BQtdAfH7ihxmXpYJVg","https://api.spotify.com/v1/tracks/6wI5BQtdAfH7ihxmXpYJVg","https://api.spotify.com/v1/audio-analysis/6wI5BQtdAfH7ihxmXpYJVg",305493,4
0.604,0.705,0,-5.749,1,0.404,0.615,0,0.0973,0.662,117.412,"audio_features","3nbtUeypf5UJvxBNA9KCJD","spotify:track:3nbtUeypf5UJvxBNA9KCJD","https://api.spotify.com/v1/tracks/3nbtUeypf5UJvxBNA9KCJD","https://api.spotify.com/v1/audio-analysis/3nbtUeypf5UJvxBNA9KCJD",234518,5
0.899,0.656,11,-11.672,0,0.063,0.00442,0.0877,0.621,0.681,95.408,"audio_features","4wMOBLNtpzduNu4BJDsqVR","spotify:track:4wMOBLNtpzduNu4BJDsqVR","https://api.spotify.com/v1/tracks/4wMOBLNtpzduNu4BJDsqVR","https://api.spotify.com/v1/audio-analysis/4wMOBLNtpzduNu4BJDsqVR",253053,4
0.0669,0.0253,2,-25.325,1,0.0547,0.984,0.377,0.0863,0.0392,73.174,"audio_features","4nK1p0sOMzi1fHYQco0REX","spotify:track:4nK1p0sOMzi1fHYQco0REX","https://api.spotify.com/v1/tracks/4nK1p0sOMzi1fHYQco0REX","https://api.spotify.com/v1/audio-analysis/4nK1p0sOMzi1fHYQco0REX",564307,3
0.584,0.531,10,-8.164,0,0.332,0.203,0,0.102,0.186,80.147,"audio_features","2AuknyoBYc3c3NCmVA3tgr","spotify:track:2AuknyoBYc3c3NCmVA3tgr","https://api.spotify.com/v1/tracks/2AuknyoBYc3c3NCmVA3tgr","https://api.spotify.com/v1/audio-analysis/2AuknyoBYc3c3NCmVA3tgr",217092,4
0.164,0.187,2,-20.468,0,0.0357,0.98,0.69,0.075,0.12,99.111,"audio_features","2jWVBfx4OwSGSHj2Ef8kEE","spotify:track:2jWVBfx4OwSGSHj2Ef8kEE","https://api.spotify.com/v1/tracks/2jWVBfx4OwSGSHj2Ef8kEE","https://api.spotify.com/v1/audio-analysis/2jWVBfx4OwSGSHj2Ef8kEE",303760,4
0.299,0.0979,9,-21.648,1,0.0387,0.991,0.899,0.171,0.243,141.612,"audio_features","1Z9EAxlybPS8FA9JJk7Q6O","spotify:track:1Z9EAxlybPS8FA9JJk7Q6O","https://api.spotify.com/v1/tracks/1Z9EAxlybPS8FA9JJk7Q6O","https://api.spotify.com/v1/audio-analysis/1Z9EAxlybPS8FA9JJk7Q6O",621333,4
0.445,0.931,8,-2.965,1,0.137,0.859,0.0876,0.643,0.956,108.196,"audio_features","5EgXXE9edvb5esEpjLDK91","spotify:track:5EgXXE9edvb5esEpjLDK91","https://api.spotify.com/v1/tracks/5EgXXE9edvb5esEpjLDK91","https://api.spotify.com/v1/audio-analysis/5EgXXE9edvb5esEpjLDK91",128430,4
0.25,0.0196,5,-28.026,1,0.0444,0.981,0.469,0.12,0.121,72.069,"audio_features","4U6seJoG6okTlToSxDLBws","spotify:track:4U6seJoG6okTlToSxDLBws","https://api.spotify.com/v1/tracks/4U6seJoG6okTlToSxDLBws","https://api.spotify.com/v1/audio-analysis/4U6seJoG6okTlToSxDLBws",312000,4
0.38,0.129,0,-20.499,1,0.045,0.986,0.552,0.0842,0.428,90.402,"audio_features","73WpEQe5ljbmZT70tOUjjw","spotify:track:73WpEQe5ljbmZT70tOUjjw","https://api.spotify.com/v1/tracks/73WpEQe5ljbmZT70tOUjjw","https://api.spotify.com/v1/audio-analysis/73WpEQe5ljbmZT70tOUjjw",308000,4
0.362,0.061,9,-23.099,1,0.056,0.978,0.00299,0.162,0.197,110.118,"audio_features","5k8pz61L3VX482FCpXNWXN","spotify:track:5k8pz61L3VX482FCpXNWXN","https://api.spotify.com/v1/tracks/5k8pz61L3VX482FCpXNWXN","https://api.spotify.com/v1/audio-analysis/5k8pz61L3VX482FCpXNWXN",189827,4
0.421,0.186,9,-20.894,1,0.0361,0.97,0.00392,0.107,0.709,150.111,"audio_features","74qqFYqsOKm5Jfo1ThNB0D","spotify:track:74qqFYqsOKm5Jfo1ThNB0D","https://api.spotify.com/v1/tracks/74qqFYqsOKm5Jfo1ThNB0D","https://api.spotify.com/v1/audio-analysis/74qqFYqsOKm5Jfo1ThNB0D",429987,4
0.473,0.0258,0,-27.913,0,0.0511,0.995,0.94,0.203,0.156,170.994,"audio_features","30cmvB4wmy3zhk52yw97bG","spotify:track:30cmvB4wmy3zhk52yw97bG","https://api.spotify.com/v1/tracks/30cmvB4wmy3zhk52yw97bG","https://api.spotify.com/v1/audio-analysis/30cmvB4wmy3zhk52yw97bG",105265,4
0.334,0.016,1,-28.752,1,0.041,0.993,0.919,0.102,0.0704,73.423,"audio_features","52xderQ9bnBTTFwXrRd4X6","spotify:track:52xderQ9bnBTTFwXrRd4X6","https://api.spotify.com/v1/tracks/52xderQ9bnBTTFwXrRd4X6","https://api.spotify.com/v1/audio-analysis/52xderQ9bnBTTFwXrRd4X6",173982,3
0.175,0.311,4,-10.96,1,0.0328,0.804,0.0000739,0.96,0.11,169.072,"audio_features","3T7COQmJ7sQLFuA9MHsL8l","spotify:track:3T7COQmJ7sQLFuA9MHsL8l","https://api.spotify.com/v1/tracks/3T7COQmJ7sQLFuA9MHsL8l","https://api.spotify.com/v1/audio-analysis/3T7COQmJ7sQLFuA9MHsL8l",330680,3
0.539,0.397,11,-8.882,0,0.0259,0.688,0.0000142,0.228,0.226,102.595,"audio_features","1k1hhC4QNZ4JpqjoLB1AbT","spotify:track:1k1hhC4QNZ4JpqjoLB1AbT","https://api.spotify.com/v1/tracks/1k1hhC4QNZ4JpqjoLB1AbT","https://api.spotify.com/v1/audio-analysis/1k1hhC4QNZ4JpqjoLB1AbT",326467,4
0.52,0.393,3,-12.02,1,0.102,0.678,0,0.366,0.489,110.983,"audio_features","5BvZ7fq7S3j1RTyAcmqbpH","spotify:track:5BvZ7fq7S3j1RTyAcmqbpH","https://api.spotify.com/v1/tracks/5BvZ7fq7S3j1RTyAcmqbpH","https://api.spotify.com/v1/audio-analysis/5BvZ7fq7S3j1RTyAcmqbpH",272667,4
0.796,0.552,10,-7.997,0,0.123,0.0689,0.29,0.0631,0.891,123.022,"audio_features","3YzuK50iYdYsuahnLLJGVO","spotify:track:3YzuK50iYdYsuahnLLJGVO","https://api.spotify.com/v1/tracks/3YzuK50iYdYsuahnLLJGVO","https://api.spotify.com/v1/audio-analysis/3YzuK50iYdYsuahnLLJGVO",273716,4
0.73,0.66,7,-5.766,1,0.329,0.44,0.0000131,0.106,0.329,103.203,"audio_features","2Gql46sKPSMlr58XjalUd0","spotify:track:2Gql46sKPSMlr58XjalUd0","https://api.spotify.com/v1/tracks/2Gql46sKPSMlr58XjalUd0","https://api.spotify.com/v1/audio-analysis/2Gql46sKPSMlr58XjalUd0",205373,4
0.766,0.837,8,-3.68,1,0.104,0.0376,0,0.0623,0.743,92.487,"audio_features","3s4SPoC6j54R1MZaF4F4oU","spotify:track:3s4SPoC6j54R1MZaF4F4oU","https://api.spotify.com/v1/tracks/3s4SPoC6j54R1MZaF4F4oU","https://api.spotify.com/v1/audio-analysis/3s4SPoC6j54R1MZaF4F4oU",287547,4
0.411,0.974,1,-4.42,0,0.179,0.00382,0,0.321,0.382,200.115,"audio_features","4AV2KVCUCgCEK0Udc0qj8T","spotify:track:4AV2KVCUCgCEK0Udc0qj8T","https://api.spotify.com/v1/tracks/4AV2KVCUCgCEK0Udc0qj8T","https://api.spotify.com/v1/audio-analysis/4AV2KVCUCgCEK0Udc0qj8T",383813,4
0.487,0.972,0,-4.109,0,0.278,0.00568,0.0000602,0.222,0.368,143.724,"audio_features","0awM0DFdC3BNPvjXpuo1hS","spotify:track:0awM0DFdC3BNPvjXpuo1hS","https://api.spotify.com/v1/tracks/0awM0DFdC3BNPvjXpuo1hS","https://api.spotify.com/v1/audio-analysis/0awM0DFdC3BNPvjXpuo1hS",143413,4
0.754,0.633,0,-8.712,1,0.382,0.289,0,0.311,0.678,177.96,"audio_features","1NL1I5vBLBWLlao7F6CxXm","spotify:track:1NL1I5vBLBWLlao7F6CxXm","https://api.spotify.com/v1/tracks/1NL1I5vBLBWLlao7F6CxXm","https://api.spotify.com/v1/audio-analysis/1NL1I5vBLBWLlao7F6CxXm",187559,4
0.19,0.0204,5,-24.952,1,0.0412,0.966,0.128,0.109,0.294,83.371,"audio_features","6JMyFxkzfg8TMBDzJrf49G","spotify:track:6JMyFxkzfg8TMBDzJrf49G","https://api.spotify.com/v1/tracks/6JMyFxkzfg8TMBDzJrf49G","https://api.spotify.com/v1/audio-analysis/6JMyFxkzfg8TMBDzJrf49G",305840,4
0.358,0.227,10,-15.544,1,0.0398,0.983,0,0.555,0.396,138.386,"audio_features","68LQEHSa0V5PPxjTv7fTnD","spotify:track:68LQEHSa0V5PPxjTv7fTnD","https://api.spotify.com/v1/tracks/68LQEHSa0V5PPxjTv7fTnD","https://api.spotify.com/v1/audio-analysis/68LQEHSa0V5PPxjTv7fTnD",142275,4
0.402,0.478,2,-11.516,1,0.0653,0.952,0.0000764,0.939,0.373,124.587,"audio_features","1HtmTwDIKLFAcFn74kKBjp","spotify:track:1HtmTwDIKLFAcFn74kKBjp","https://api.spotify.com/v1/tracks/1HtmTwDIKLFAcFn74kKBjp","https://api.spotify.com/v1/audio-analysis/1HtmTwDIKLFAcFn74kKBjp",186680,4
0.557,0.176,0,-20.332,1,0.16,0.964,0,0.322,0.419,113.803,"audio_features","4BhNJfwNsEEh6hAdfDiHWI","spotify:track:4BhNJfwNsEEh6hAdfDiHWI","https://api.spotify.com/v1/tracks/4BhNJfwNsEEh6hAdfDiHWI","https://api.spotify.com/v1/audio-analysis/4BhNJfwNsEEh6hAdfDiHWI",83875,4
0.197,0.135,3,-23.801,1,0.0416,0.994,0.0309,0.24,0.184,86.653,"audio_features","5ZXbdkA1fIADan7JOmHsQT","spotify:track:5ZXbdkA1fIADan7JOmHsQT","https://api.spotify.com/v1/tracks/5ZXbdkA1fIADan7JOmHsQT","https://api.spotify.com/v1/audio-analysis/5ZXbdkA1fIADan7JOmHsQT",168777,4
0.322,0.163,5,-19.443,1,0.0588,0.974,0,0.102,0.214,98.429,"audio_features","5bRSpC95uJpmOIi0KJtzAi","spotify:track:5bRSpC95uJpmOIi0KJtzAi","https://api.spotify.com/v1/tracks/5bRSpC95uJpmOIi0KJtzAi","https://api.spotify.com/v1/audio-analysis/5bRSpC95uJpmOIi0KJtzAi",261864,3
0.26,0.0302,0,-27.386,0,0.0443,0.987,0.936,0.076,0.0657,126.909,"audio_features","4RnwnOki6FOcVT7zxBtbWj","spotify:track:4RnwnOki6FOcVT7zxBtbWj","https://api.spotify.com/v1/tracks/4RnwnOki6FOcVT7zxBtbWj","https://api.spotify.com/v1/audio-analysis/4RnwnOki6FOcVT7zxBtbWj",607320,4
0.702,0.456,5,-9.427,1,0.189,0.0498,0.00677,0.157,0.251,171.067,"audio_features","2oMzlotaorJubXxQxU2n2a","spotify:track:2oMzlotaorJubXxQxU2n2a","https://api.spotify.com/v1/tracks/2oMzlotaorJubXxQxU2n2a","https://api.spotify.com/v1/audio-analysis/2oMzlotaorJubXxQxU2n2a",275462,4
0.212,0.597,9,-17.139,1,0.126,0.96,0.0264,0.652,0.1,80.759,"audio_features","18puNPZQv8usl54mip1B57","spotify:track:18puNPZQv8usl54mip1B57","https://api.spotify.com/v1/tracks/18puNPZQv8usl54mip1B57","https://api.spotify.com/v1/audio-analysis/18puNPZQv8usl54mip1B57",322637,3
0.569,0.687,11,-7.558,0,0.339,0.0125,0,0.364,0.413,81.201,"audio_features","3WqCAtjwLojjIVQMcTHV0a","spotify:track:3WqCAtjwLojjIVQMcTHV0a","https://api.spotify.com/v1/tracks/3WqCAtjwLojjIVQMcTHV0a","https://api.spotify.com/v1/audio-analysis/3WqCAtjwLojjIVQMcTHV0a",248889,4
0.498,0.841,5,-5.849,1,0.21,0.173,0,0.358,0.323,80.189,"audio_features","5UdGpGtgsEdRVuHvKzzOI0","spotify:track:5UdGpGtgsEdRVuHvKzzOI0","https://api.spotify.com/v1/tracks/5UdGpGtgsEdRVuHvKzzOI0","https://api.spotify.com/v1/audio-analysis/5UdGpGtgsEdRVuHvKzzOI0",277240,4
0.341,0.125,0,-15.092,1,0.0443,0.868,0.0855,0.204,0.378,146.289,"audio_features","6MIbwQaLsfVfzO927TSqu8","spotify:track:6MIbwQaLsfVfzO927TSqu8","https://api.spotify.com/v1/tracks/6MIbwQaLsfVfzO927TSqu8","https://api.spotify.com/v1/audio-analysis/6MIbwQaLsfVfzO927TSqu8",391760,4
0.866,0.786,9,-6.668,0,0.212,0.0157,0.0348,0.043,0.541,124.05,"audio_features","3HcmpJv6tm7eIoPKNnO03F","spotify:track:3HcmpJv6tm7eIoPKNnO03F","https://api.spotify.com/v1/tracks/3HcmpJv6tm7eIoPKNnO03F","https://api.spotify.com/v1/audio-analysis/3HcmpJv6tm7eIoPKNnO03F",305806,4
0.907,0.264,3,-12.615,1,0.232,0.000763,0.0000458,0.0764,0.513,147.929,"audio_features","2bE9QYiwCn1vKp8hbV6kgx","spotify:track:2bE9QYiwCn1vKp8hbV6kgx","https://api.spotify.com/v1/tracks/2bE9QYiwCn1vKp8hbV6kgx","https://api.spotify.com/v1/audio-analysis/2bE9QYiwCn1vKp8hbV6kgx",355866,40.407,0.0329,0,-28.48,1,0.0404,0.994,0.903,0.111,0.459,161.335,"audio_features","49BuCfl8sOsODtVcWpsepr","spotify:track:49BuCfl8sOsODtVcWpsepr","https://api.spotify.com/v1/tracks/49BuCfl8sOsODtVcWpsepr","https://api.spotify.com/v1/audio-analysis/49BuCfl8sOsODtVcWpsepr",380000,4
0.398,0.0417,7,-28.023,1,0.0403,0.993,0.927,0.0928,0.247,90.569,"audio_features","78bIUOA6VVHzZXF1l3a6Xt","spotify:track:78bIUOA6VVHzZXF1l3a6Xt","https://api.spotify.com/v1/tracks/78bIUOA6VVHzZXF1l3a6Xt","https://api.spotify.com/v1/audio-analysis/78bIUOA6VVHzZXF1l3a6Xt",466000,4
0.396,0.0637,0,-23.053,0,0.0345,0.994,0.913,0.191,0.422,96.561,"audio_features","5j2NlNq9eRUUdtu3j31Ixo","spotify:track:5j2NlNq9eRUUdtu3j31Ixo","https://api.spotify.com/v1/tracks/5j2NlNq9eRUUdtu3j31Ixo","https://api.spotify.com/v1/audio-analysis/5j2NlNq9eRUUdtu3j31Ixo",327053,4
0.783,0.589,7,-8.241,0,0.0971,0.0126,0,0.509,0.812,89.99,"audio_features","3jUmGI2ob4q4pdyqsHU0Tf","spotify:track:3jUmGI2ob4q4pdyqsHU0Tf","https://api.spotify.com/v1/tracks/3jUmGI2ob4q4pdyqsHU0Tf","https://api.spotify.com/v1/audio-analysis/3jUmGI2ob4q4pdyqsHU0Tf",217427,4
0.315,0.982,0,-4.177,1,0.0738,0.0106,0,0.144,0.175,158.183,"audio_features","2KA427Z13GVctVf4IqG8gI","spotify:track:2KA427Z13GVctVf4IqG8gI","https://api.spotify.com/v1/tracks/2KA427Z13GVctVf4IqG8gI","https://api.spotify.com/v1/audio-analysis/2KA427Z13GVctVf4IqG8gI",147987,4
0.424,0.964,1,-4.124,1,0.0895,0.00196,0,0.0843,0.371,128.066,"audio_features","2oluQ3IThKd7qomxbbuCrF","spotify:track:2oluQ3IThKd7qomxbbuCrF","https://api.spotify.com/v1/tracks/2oluQ3IThKd7qomxbbuCrF","https://api.spotify.com/v1/audio-analysis/2oluQ3IThKd7qomxbbuCrF",259493,4
0.671,0.625,4,-6.922,0,0.057,0.00305,0.642,0.081,0.222,129.981,"audio_features","57IHCwZgMXpsY14OLlFXLS","spotify:track:57IHCwZgMXpsY14OLlFXLS","https://api.spotify.com/v1/tracks/57IHCwZgMXpsY14OLlFXLS","https://api.spotify.com/v1/audio-analysis/57IHCwZgMXpsY14OLlFXLS",481997,3
0.479,0.213,11,-21.784,0,0.149,0.942,0,0.482,0.566,128.839,"audio_features","528FLUNUzkNO3BthvdnPRd","spotify:track:528FLUNUzkNO3BthvdnPRd","https://api.spotify.com/v1/tracks/528FLUNUzkNO3BthvdnPRd","https://api.spotify.com/v1/audio-analysis/528FLUNUzkNO3BthvdnPRd",113333,4
